sentence1,label
Três homens são presos por suspeita de roubo de cargas em Santa Luzia  https://t.co/NjNnjoAbgt,2
"New post: ""Viçosa e Muriaé recebem mais doses da vacina contra febre amarela"" https://t.co/jbuZJKqWi0",2
RT @ubiratan405: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/PVIRXPFgCo    @maria_lima muito bom!!…,2
"RT @AriSirius: Corruptos do PT @bobjackk @oipanue  Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…",0
"Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros  https://t.co/VARiO6nzYN",0
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/IKX7NnSW4N https://t.co/issmS0EGaT",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Indústria automotiva do México na mira de Trump - Estado de Minas https://t.co/2V0ah10FbS #notícias https://t.co/DcpKLouAyB,1
"I'm at Açucena in Açucena, Estado de Minas Gerais https://t.co/dH53YZhx4G",1
"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",0
"New post: ""Homem é preso com réplica de pistola após roubo em Montes Claros"" https://t.co/zSGBum3o4e",2
#timbeta #globo UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/Fd8uVtW5bm #OperacaoBetaLab #Sigodevolta,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @cadulorena: Petista @wellington13pt privatiza presidios no Piauí http://t.co/9rkl0KGM92 petista @pimentelminas faz igual em MG http://t…,1
RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais  https://t.co/yKPqJIKxZl  https://t.co/h0…,2
"Governador petista Fernando Pimentel e aliados, querem mordomias na crise, e que o povo pague a conta. https://t.co/aK44RSfuk6",0
"RT @Rede45: Em meio à calamidade financeira, Pimentel compra mais dois helicópteros para o governo de Minas https://t.co/YvMolbKbtQ",0
RT @g1economia: Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/6LcduJoF29,2
"Cães encontram drogas escondidas em tijolo e britas, em Montes Claros https://t.co/XYj9JaXhWg",2
RT @infomoney: Banco do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xX9wSOLNEv #mercados_IM,0
Governador de Minas destaca as conquistas no balanço de sua gestão Confira algumas ações que envolveram... https://t.co/YlEbGpWtv8,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,2
#JuizDeFora #JFClipping_ Cidade Alerta Polícia prende traficantes com drogas e armas em Minas Gerais :: https://t.co/DdvXNXhmd5,2
RT @HumbertoReisJr: Governo de Minas Gerais compra mais dois helicópteros https://t.co/xfwbQHaiu9 Falido mas gastando https://t.co/F9yQI9Py…,0
amo Minas Gerais  amo meu estado  Minas na veia uhu,1
"Voltando as atividades. (@ Tribunal de Justiça do Estado de Minas Gerais (TJMG) in Belo Horizonte, MG) https://t.co/Qbt9ry2Ls4",1
"I'm at Giorgio Gastrô in Governador Valadares, MG w/ @tue_nunes07 @combatentemg @cleverson0505 @newrandley https://t.co/XS9r8HNHKh",1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/aDu1ceK4Sc,2
Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/l5GxklN9yN https://t.co/1uwo6fdUL1,2
RT @Cris_duh_123: Via @estadao:  -  https://t.co/joP23U2lNe,1
"@mgfernetmgbirra 10 horas antes borraste mi estado, sacaste nuestra foto de todos lados,y le diste mg a una zorra �",1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"MG registra 23 casos prováveis de febre amarela, com 14 mortes https://t.co/DQuGHV3R2c https://t.co/Ghy0UMoEBL",1
Corte que puse eso en el estado de wanda y le daban mg los pibes�,1
"Homens são detidos transportando drogas de São Paulo para Ubaí, MG  #G1 https://t.co/TcSO3VYsC3",2
Vendo un Kazimir Malévich. Perfecto estado. MG interesados https://t.co/dY5KXipOVM,1
"Governo pagou R$ 2,4 bilhões a empreiteiras alvos da Lava-Jato - Estado de Minas https://t.co/D6FaskV44C #notícias https://t.co/Mb9efWKYIC",1
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia https://t.co/Bnjhv2FOTh,2
RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…,2
@PMMG190 - Visita é presa com drogas dentro da penitenciária https://t.co/YCegcQwKWo,2
Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte https://t.co/DQRjA7G3Hv https://t.co/w3OK9MP7Zc,2
"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",0
"New post: ""Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte"" https://t.co/ZcrhXpXp1P",2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Pimentel torrando dinheiro com helicópteros   https://t.co/3AkuJsS6ea,0
@PMMG190 - POP E GEPAR DA 125ª CIA APREENDEM DROGAS E ARMA EM BAILE FUNK NA VILA AMBROSINA https://t.co/HSBSW3qxpa,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/rl71azDkwJ,0
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar… https://t.co/nuhZ90eRzD,1
Vacinação contra febre amarela é intensificada na zona rural de Uberaba: Equipe da Secretaria Municipal de Saúde…… https://t.co/Exjq0b8Ma9,2
RT @JBarbosa2014: A FÓRMULA DO FRACASSO: O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…,0
"I'm at Sorveteria do molhado in Governador Valadares, Minas gerais w/ @tue_nunes07 @andreacorreia9 @amandassantosm https://t.co/Mfgt6qs9im",1
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/uGdsjAgIlJ,2
"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",0
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/9YFYbTqIKQ,0
"Jovem é preso com com drogas em Bom Despacho. No último domingo (01), durante fiscalização de trânsito na MG 164,... https://t.co/7HN25VkPb6",2
"Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais - 04/01/2017 - Mercado - Folha de S.Paulo https://t.co/JCyrkDuMGa",0
"I'm at MODA 10 in Governador valadares, Minas gerais https://t.co/CrrjN8WryX",1
"Governo de MG gasta R$ 50,8 milhões  com helicópteros https://t.co/xf9CIqQy9A #politica",0
"g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/P8DhvEtV5C #G1 #timbeta #sdv",2
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
"Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/8spXIXF6kt",0
RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,0
"RT @tue_nunes07: I'm at Lucra Cadastros e Serviços Ltda in Governador Valadares, Minas Gerais w/ @sytambalejy @newrandley https://t.co/MqDT…",1
#timbeta #globo Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/aMra7NIJ5k #OperacaoBetaLab #Sigodevolta,2
RT @Wudson_: https://t.co/CTQu58FEkg …https://t.co/LozJadnu6y https://t.co/fkRRnrO5ou  #ForaRenanCalheiros https://t.co/t3v6KXLLma,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",0
RT @tovaga: Crime organizado é disputado por 27 facções no País - Nacional - Estado de Minas https://t.co/XaOFh9qlhZ,1
Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/TKBa4q8h4u,2
RT @ebcnarede: RJ faz bloqueio contra febre amarela na divisa com MG https://t.co/8lZWXUJ1g6 https://t.co/P53yK3KK4U,2
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/2BriRobshG https://t.co/TgxYkxKKw3,2
"@raphaelribaz pato branco - Minas Gerais??? Desculpa, eu sou tipo Priscila e Yudi, se eu ouvir nome de cidade tenho que falar o estado...",1
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/WGKiNilYP2 #G1,2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
"Terra Fértil: a capital do GLORIOSO ESTADO DO TRIÂNGULO! (@ Uberlândia in Uberlândia, MG) https://t.co/DWhePdqVc0",1
Quase metade dos detentos no Brasil está presa temporariamente - Politica - Estado de Minas https://t.co/Rx5HU01gh2,1
#beta #betalab #mg Mudanças propostas pelo governo: Reforma libera trabalhar 12 horas alguns…… https://t.co/eIDgx5Ak3n,1
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
vocês vão me desculpar mas não existe estado que transmite paz melhor que a de MG,1
Pimentel anuncia R$ 26 milhões para o combate da febre amarela em MG https://t.co/zjoPFgUpHA https://t.co/j4ix7k1Ma4,2
"Com três anos, presídio privado em Minas Gerais não teve rebeliões Blog do BG aponto c possibilidade pra crise atual https://t.co/mLXsSPr40b",2
RT @em_com: Esta é a capa do Estado de Minas deste sábado. Saiba tudo em https://t.co/rapYrfsnzQ https://t.co/BN2QsuZKmx,1
Governo busca nome para substituir secretário que defendeu massacres - Politica - Estado de Minas https://t.co/sdy6QQ42xs,1
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
@PMMG190 - Caminhão e gado são recuperados após roubo em fazenda. https://t.co/0qTGyD2pFs,2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @frednavarro: O governador Fernando Pimentel (PT-MG) mandou comprar mais dois helicópteros. Será que vai ter gêmeos?,0
"RT @suzalo: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/a5AV5q87h1 via @VEJA.com",0
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/Ng4sbU3Hnw,2
Y si hubieras estado hubieras escuchado el crujir de mi frágil corazón y probablemente también se hubiera roto el tuyo...,1
"RT @UOL: Polêmica com filho de Pimentel: Governo de Minas prevê gasto de R$ 50,8 mi com helicópteros https://t.co/bpBmZOIYHV",0
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/Z199WnrVsT by #UOLNoticias via @c0nvey",0
@PMMG190 - UNAÍ - PRISÃO DE AUTORES E APREENSÃO DE DROGAS https://t.co/nmIJtDs84u,2
Governo de Minas conclui estrategia para tratamento de resíduos sólidos em cidades do Centro-Oeste https://t.co/8gkD4ZSqmv,2
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/5yAjOGdY2B https://t.co/nZURqSw68j,2
#COPINHANAREDEVIDA  Eu e meu pai ligado na copinha pela Rede Vida! SOMOS DE GOVERNADOR VALADARES MG,1
@PMMG190 - ITABIRA - PM prende autores de roubo na Zona Rural https://t.co/24oqF6TidO,2
RT @LRagazzi: Ex-diretor do governo de Minas. Saiu da Agência de Desenvolvimento da Região Metropolitana de BH em maio/2016 https://t.co/7D…,1
"Enquanto isso, o Governador do Estado de Minas Gerais, Fernando Pimentel, coloca o helicóptero do governo para... https://t.co/KdnPamlNub",0
"RT @herpeto_org: Depois de 4 anos reunindo material e lançamos nosso primeiro poster com os anuros (sapos, pererecas e rãs) de... https://t…",1
"@TvBandnews Em Leopoldina mg, tb nosso presídio tem até escola ensino médio, muito bem administrado.",2
"Com o pai preso, filhos de Cunha curtem 'a vida adoidado' - Politica - Estado de Minas https://t.co/78nRo8QcSb",1
Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/jp5PZeOggJ,2
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…,2
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
RT @sinomarp540: Mutirão de vacinação contra a febre amarela será realizado em Ipatinga https://t.co/66AXtUwT6E,2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"RT @MPCPE: Mesmo em calamidade financeira, Estado de Minas compra mais dois helicópteros https://t.co/cyIYNkbT4I",0
"No dia 06 de dezembro de 2016, o governador de Minas Gerais, Fernando Pimentel (PT) decretou calamidade... https://t.co/kC9i1vUatf",0
"Militares do BPMRv recuperam veículo furtado na MG-424, em Sete Lagoas, e prendem o autor do furto https://t.co/Bhwfmk4O3f (@pmrodoviaria)",2
"Prezados, boa tarde! Em breve será aberto edital na Universidade do Estado de Minas Gerais para contratação de... https://t.co/95EIb9qBrh",1
RT @o_antagonista: A limpeza do governador do Amazonas > https://t.co/2zs9CBlvLd,1
"Notícias: Jaíba MG. Dois jovens são presos com drogas, arma ... https://t.co/vXLkNhL1xy",2
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste: Itapecerica deverá receber aterro compartilhado;… https://t.co/p9MoYZOjVe,2
Pimentel anuncia R$ 26 milhões para o combate da febre amarela em MG https://t.co/9EEbGJ7I5X https://t.co/KFjb1tDwgX,2
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/jeDPyFzsgO",2
"Gente, pelo amor de Deus, Carnaval ja está chegando, tb qro muito, mas quem for pra Minas, não esqueça de tomar vacina da febre amarela ���",2
"@thneves10 Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. https://t.co/vOZ9bfIHbr",1
Ministério da Justiça marca para dia 17 reunião com Estados sobre presídios – Estado de… https://t.co/Hp7W4XmsmU,1
Três homens são presos por suspeita de roubo de cargas em Santa Luzia https://t.co/jAUnZnPywq https://t.co/rRwKg8a52N,2
"RT @Voz_doGalo: ""Expectativa muito boa. É um professor novo, que tem muito a acrescentar. Espero que 2017 possa ser um ano... https://t.co/…",2
"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/fDSZ8gdYut https://t.co/Un6yGCAUOi",1
"Chuva alaga e fecha estação Jardim São Paulo do Metrô, na zona ... - Estado de Minas https://t.co/GtwFhwsdSe",1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/wm6fR5U1t0 https://t.co/nAar7ZlbzY,0
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas… https://t.co/JPhfVmlE5N,1
#timbeta #globo PM apreende drogas na casa de avós de adolescente em Montes Claros https://t.co/DsgYCFXmJG #OperacaoBetaLab #Sigodevolta,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Ônibus carregado de drogas é flagrado na MG-353; motorista é preso https://t.co/ItGTe4DKpj https://t.co/UKgURgP18q,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Presidente do STF vai a Manaus tratar de mortes no presídio Compaj - Estado de Minas https://t.co/jybR5iUBNs,1
Nordeste enfrenta maior seca em 100 anos - Estado de Minas https://t.co/UOPktc0udN,1
"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",0
Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/h9n8bci093,1
"RT @jejel14: Em helicóptero do governo, filho do governador de Minas deixa festa de reveillon https://t.co/gIftoFa5qb https://t.co/pMTSQ3JK…",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Greenfield força mudanças na Funcef - Estado de Minas - Felipe Vieira Greenfield força mudanças na Funcef Estad... https://t.co/YvlXq6q6XG,1
